Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Land Use (ha)
Net Food Importing Developing Countries (FAO),1989,782857200,475191,,,1.0514,451967
Net Food Importing Developing Countries (FAO),1990,803251260,484593,,,1.0647,455161
Net Food Importing Developing Countries (FAO),1991,824009700,518835,,,1.0403,498743
Net Food Importing Developing Countries (FAO),1992,845091650,540059,,,1.0293,524686
Net Food Importing Developing Countries (FAO),1993,860049000,559430,,,1.0706999,522511
Net Food Importing Developing Countries (FAO),1994,881579000,514030,,,1.1274999,455920
Net Food Importing Developing Countries (FAO),1995,903235000,534705,,,1.1498,465044
Net Food Importing Developing Countries (FAO),1996,925007000,568010,,,1.1712999,484938
Net Food Importing Developing Countries (FAO),1997,946870000,622838,,,1.2413,501761
Net Food Importing Developing Countries (FAO),1998,968776000,619036,,,1.2052,513643
Net Food Importing Developing Countries (FAO),1999,990651000,538116,,,1.0827,496995
Net Food Importing Developing Countries (FAO),2000,1012455000,565575,,,1.1381,496935
Net Food Importing Developing Countries (FAO),2001,1034158000,508441,,,1.1024,461208
Net Food Importing Developing Countries (FAO),2002,1055812000,546231,,,1.17,466863
Net Food Importing Developing Countries (FAO),2003,1077506000,544550,,,1.1843,459799
Net Food Importing Developing Countries (FAO),2004,1099375000,608214,,,1.2153,500472
Net Food Importing Developing Countries (FAO),2005,1121528000,664574,,,1.2428,534718
Net Food Importing Developing Countries (FAO),2006,1143987000,662022,,,1.2292,538560
Net Food Importing Developing Countries (FAO),2007,1166748000,638994,,,1.2543,509452
Net Food Importing Developing Countries (FAO),2008,1189917000,752142,,,1.2667999,593752
Net Food Importing Developing Countries (FAO),2009,1213587000,854170,,,1.3909999,614089
Net Food Importing Developing Countries (FAO),2010,1272263000,884994,,,1.3698,646056
Net Food Importing Developing Countries (FAO),2011,1299971000,933154,,,1.2890999,723882
Net Food Importing Developing Countries (FAO),2012,1364682000,807397,,,1.3403,602387
Net Food Importing Developing Countries (FAO),2013,1394768000,847452,,,1.3749,616375
Net Food Importing Developing Countries (FAO),2014,1435207300,902706,,,1.4361,628564
Net Food Importing Developing Countries (FAO),2015,1466485000,807092,,,1.2628,639134
Net Food Importing Developing Countries (FAO),2016,1498089000,774427,,,1.3429999,576649
Net Food Importing Developing Countries (FAO),2017,1530048000,721544,,,1.3450999,536432
Net Food Importing Developing Countries (FAO),2018,1562384400,779842,,,1.3647,571440
Net Food Importing Developing Countries (FAO),2019,1595150600,844034,,,1.3723999,615011
Net Food Importing Developing Countries (FAO),2020,,847607,,,1.3693,618990
Netherlands,2018,17286042,0,0,0,,0
Netherlands,2019,17363260,0,0,0,,0
Netherlands,2020,17434562,0,0,0,,0
New Zealand,1961,2431619,3074,0.001264178,1.2641783,1.8298,1680
New Zealand,1962,2486311,4231,0.001701718,1.701718,2.2245,1902
New Zealand,1963,2540032,4059,0.001598011,1.5980114,1.8722,2168
New Zealand,1964,2590656,4255,0.001642441,1.6424411,1.7886,2379
New Zealand,1965,2638319,4482,0.001698809,1.698809,1.8966999,2363
New Zealand,1966,2684362,3122,0.001163032,1.1630324,1.5163,2059
New Zealand,1967,2725199,2502,0.000918098,0.9180981,1.2662,1976
New Zealand,1968,2756420,2791,0.001012545,1.0125453,1.3521999,2064
New Zealand,1969,2786359,3449,0.001237816,1.2378161,1.6816,2051
New Zealand,1970,2824068,3248,0.001150114,1.150114,1.5976,2033
New Zealand,1971,2868891,3888,0.001355228,1.3552275,1.9469,1997
New Zealand,1972,2920886,3327,0.001139038,1.1390379,1.7053,1951
New Zealand,1973,2980643,3045,0.001021592,1.0215916,1.7509999,1739
New Zealand,1974,3042806,3238,0.001064149,1.0641493,1.8492,1751
New Zealand,1975,3095434,3004,0.000970462,0.97046164,1.7028999,1764
New Zealand,1976,3127819,3349,0.001070714,1.0707141,1.8867999,1775
New Zealand,1977,3141172,2719,0.000865601,0.8656005,1.4721,1847
New Zealand,1978,3143303,3559,0.001132248,1.1322484,1.8780999,1895
New Zealand,1979,3142535,3750,0.001193304,1.1933041,2.1828,1718
New Zealand,1980,3147166,3250,0.001032675,1.0326752,2.1481,1513
New Zealand,1981,3160621,2290,0.000724541,0.72454114,2.2298,1027
New Zealand,1982,3185723,1530,0.000480268,0.48026774,3.2552998,470
New Zealand,1983,3219831,1700,0.000527978,0.527978,2.2972999,740
New Zealand,1984,3250341,1750,0.000538405,0.53840503,2.1368,819
New Zealand,1985,3268360,1950,0.00059663,0.5966295,2.3104,844
New Zealand,1986,3281673,1200,0.000365667,0.36566713,1.4218,844
New Zealand,1987,3299449,2027,0.000614345,0.614345,2.9635,684
New Zealand,1988,3316005,1455,0.000438781,0.438781,2.4089,604
New Zealand,1989,3333753,900,0.000269966,0.26996603,1.8711,481
New Zealand,1990,3397388,825,0.000242834,0.24283362,1.8333,450
New Zealand,1991,3481606,900,0.000258501,0.2585014,1.8828,478
New Zealand,1992,3532568,850,0.000240618,0.24061816,1.8930999,449
New Zealand,1993,3573739,850,0.000237846,0.23784614,1.9318,440
New Zealand,1994,3620893,500,0.000138087,0.13808749,1.6610999,301
New Zealand,1995,3673899,200,5.44381E-05,0.05443808,1.3333,150
New Zealand,1996,3728460,0,0,0,,0
New Zealand,1997,3775853,0,0,0,,0
New Zealand,1998,3810047,0,0,0,,0
Nicaragua,1961,1844635,700,0.000379479,0.37947888,1.4,500
Nicaragua,1962,1901456,600,0.000315548,0.31554766,1.1999999,500
Nicaragua,1963,1960158,700,0.000357114,0.35711407,1.4,500
Nicaragua,1964,2020948,800,0.000395854,0.39585383,1.3333,600
Nicaragua,1965,2084104,900,0.00043184,0.43184025,1.2857,700
Nicaragua,1966,2150006,1000,0.000465115,0.46511498,1.25,800
Nicaragua,1967,2219007,1400,0.000630913,0.63091284,1.4,1000
Nicaragua,1968,2291304,1500,0.000654649,0.65464905,1.5,1000
Nicaragua,1969,2366638,1900,0.000802827,0.8028266,1.7272999,1100
Nicaragua,1970,2444776,1845,0.00075467,0.75467036,1.7878,1032
Nicaragua,1971,2525485,2088,0.000826772,0.8267719,1.8659999,1119
Nicaragua,1972,2603188,2042,0.000784423,0.7844228,1.7378999,1175
Nicaragua,1973,2682751,2111,0.000786879,0.78687887,1.7935,1177
Nicaragua,1974,2769211,2415,0.00087209,0.8720896,1.9167,1260
Nicaragua,1975,2857464,3096,0.001083478,1.0834782,1.8428999,1680
Nicaragua,1976,2947459,3036,0.00103004,1.0300397,1.6681,1820
Nicaragua,1977,3038689,3137,0.001032353,1.0323531,1.7150999,1829
Nicaragua,1978,3128550,3087,0.000986719,0.986719,1.6877999,1829
Nicaragua,1979,3214316,3395,0.001056212,1.0562122,1.7018,1995
Nicaragua,1980,3303310,2811,0.000850965,0.8509646,1.7088,1645
Nicaragua,1981,3397663,3768,0.001108998,1.1089976,1.6965,2221
Nicaragua,1982,3491908,2893,0.000828487,0.82848687,1.7968999,1610
Nicaragua,1983,3584608,2438,0.00068013,0.68013015,1.6585,1470
Nicaragua,1984,3674509,4714,0.001282893,1.2828925,1.8706,2520
Nicaragua,1985,3763036,3445,0.000915484,0.9154842,1.5379,2240
Nicaragua,1986,3852022,2654,0.000688989,0.6889888,1.5798,1680
Nicaragua,1987,3941466,2930,0.000743378,0.74337824,1.4949,1960
Nicaragua,1988,4033290,2130,0.000528105,0.52810484,1.449,1470
Nicaragua,1989,4129449,1651,0.000399811,0.39981122,1.4741,1120
Nicaragua,1990,4227824,1255,0.000296843,0.296843,1.494,840
Nicaragua,1991,4327293,906,0.000209369,0.20936877,1.4381,630
Nicaragua,1992,4427177,1700,0.000383992,0.38399186,1.8888999,900
Nicaragua,1993,4526690,1318,0.000291162,0.29116197,1.8909999,697
Nicaragua,1994,4625260,912,0.000197178,0.1971781,1.4521999,628
Nicaragua,1995,4721932,1814,0.000384165,0.3841648,1.3691,1325
Nicaragua,1996,4812391,2914,0.00060552,0.6055202,1.3929,2092
Nicaragua,1997,4895964,4596,0.000938732,0.9387324,1.2299,3737
Nicaragua,1998,4974551,2149,0.000431999,0.43199878,1.3945,1541
Nicaragua,1999,5049885,1000,0.000198024,0.19802431,1.4347,697
Nicaragua,2000,5123223,1479,0.000288685,0.28868546,1.5834999,934
Nicaragua,2001,5192765,1833,0.000352991,0.35299113,1.3834,1325
Nicaragua,2002,5259017,1995,0.000379348,0.37934846,1.5057,1325
Nicaragua,2003,5323064,2268,0.00042607,0.4260704,1.4584999,1555
Nicaragua,2004,5386220,2544,0.000472316,0.4723164,1.4596,1743
Nicaragua,2005,5454680,3029,0.000555303,0.55530295,1.6329,1855
Nicaragua,2006,5529811,3080,0.000556981,0.5569811,1.6295999,1890
Nicaragua,2007,5607460,2836,0.000505755,0.50575484,1.5643,1813
Nicaragua,2008,5687752,2838,0.000498967,0.4989669,1.6025,1771
Nicaragua,2009,5770649,2952,0.000511554,0.51155424,1.6035,1841
Nicaragua,2010,5855736,2999,0.000512147,0.5121474,1.6228,1848
Nicaragua,2011,5942554,5239,0.000881607,0.88160747,1.627,3220
Nicaragua,2012,6030605,4755,0.000788478,0.7884781,1.3038,3647
Nicaragua,2013,6119377,4745,0.000775406,0.77540573,1.288,3684
Nicaragua,2014,6208680,5694,0.000917103,0.91710314,1.5455999,3684
Nicaragua,2015,6298610,6586,0.001045628,1.0456275,1.8024,3654
Nicaragua,2016,6389237,5103,0.000798687,0.79868693,1.6139,3162
Nicaragua,2017,6480534,5897,0.000909956,0.9099559,1.5675,3762
Nicaragua,2018,6572234,5802,0.000882805,0.88280486,1.6739999,3466
Nicaragua,2019,6663919,4475,0.000671527,0.67152677,1.6740999,2673
Nicaragua,2020,6755900,6369,0.000942732,0.94273157,1.7386999,3663
Niger,1961,3602538,359,9.9652E-05,0.09965197,0.4112,873
Niger,1962,3711068,330,8.89232E-05,0.08892319,0.4204,785
Niger,1963,3822703,294,7.69089E-05,0.07690893,0.4016,732
Niger,1964,3937013,291,7.39139E-05,0.07391391,0.46339998,628
Niger,1965,4053531,337,8.31374E-05,0.08313739,0.4579,736
Niger,1966,4172506,289,6.92629E-05,0.06926293,0.44259998,653
Niger,1967,4294286,241,5.61211E-05,0.056121087,0.3399,709
Niger,1968,4417957,185,4.18746E-05,0.04187456,0.2643,700
Niger,1969,4542998,300,6.60357E-05,0.06603569,0.44439998,675
Niger,1970,4669707,260,5.5678E-05,0.05567801,0.3611,720
Niger,1971,4797069,280,5.8369E-05,0.058368976,0.3733,750
Niger,1972,4926325,250,5.07478E-05,0.050747767,0.39679998,630
Niger,1973,5059388,207,4.0914E-05,0.04091404,0.38689998,535
Niger,1974,5196585,400,7.69736E-05,0.07697363,0.39999998,1000
Niger,1975,5339497,800,0.000149827,0.14982685,0.44439998,1800
Niger,1976,5488666,400,7.28775E-05,0.072877454,0.3636,1100
Niger,1977,5644706,200,3.54314E-05,0.03543143,0.3333,600
Niger,1978,5810358,235,4.0445E-05,0.04044501,0.3852,610
Niger,1979,5987157,732,0.000122262,0.1222617,0.79999995,915
Niger,1980,6173179,750,0.000121493,0.121493315,0.8333,900
Niger,1981,6366270,800,0.000125662,0.12566228,0.79999995,1000
Niger,1982,6564456,800,0.000121868,0.12186844,0.79999995,1000
Niger,1983,6766616,820,0.000121183,0.12118318,0.74549997,1100
Niger,1984,6973850,850,0.000121884,0.121883895,0.7083,1200
Niger,1985,7187622,800,0.000111302,0.111302455,0.6667,1200
Niger,1986,7408370,900,0.000121484,0.12148421,0.69229996,1300
Niger,1987,7636591,920,0.000120473,0.12047261,0.70769995,1300
Niger,1988,7872257,930,0.000118136,0.118136384,0.7154,1300
Niger,1989,8116080,950,0.000117052,0.11705158,0.67859995,1400
Niger,1990,8370650,970,0.000115881,0.115881085,0.7039,1378
Niger,1991,8634640,2900,0.000335857,0.33585652,3.3720999,860
Niger,1992,8907642,2070,0.000232385,0.23238473,2.25,920
Niger,1993,9193081,2940,0.000319806,0.31980572,3.3033998,890
Niger,1994,9493322,2750,0.000289677,0.28967732,2.7777998,990
Niger,1995,9813920,3110,0.000316897,0.31689683,3.5746999,870
Niger,1996,10149939,3090,0.000304435,0.30443532,3.1855998,970
Niger,1997,10494203,4130,0.000393551,0.3935506,3.6548998,1130
Niger,1998,10854919,4900,0.000451408,0.45140824,4.0833,1200
Niger,1999,11231469,2430,0.000216356,0.21635638,5.9268,410
Niger,2000,11622673,3900,0.000335551,0.33555104,3.9394,990
Niger,2001,12031431,2950,0.000245191,0.24519113,2.8365,1040
Niger,2002,12456520,3050,0.000244852,0.2448517,2.7982,1090
Niger,2003,12900793,3900,0.000302307,0.302307,3.7143,1050
Niger,2004,13366889,897,6.71061E-05,0.06710611,0.89699996,1000
Niger,2005,13855225,1000,7.21749E-05,0.07217494,2.4038,416
Niger,2006,14365171,1820,0.000126695,0.12669532,2.3853,763
Niger,2007,14897877,1938,0.000130086,0.13008565,2.3692,818
Niger,2008,15455181,1976,0.000127854,0.12785356,2.4215999,816
Niger,2009,16037917,2300,0.00014341,0.14341014,2.4185,951
Niger,2010,16647545,2300,0.000138159,0.1381585,2.4083998,955
Niger,2011,17283118,1664,9.62789E-05,0.09627893,2.4081,691
Niger,2012,17954410,511,2.8461E-05,0.028460974,1.4194,360
Niger,2013,18653204,755,4.04756E-05,0.04047562,3.3407,226
Niger,2014,19372012,514,2.65331E-05,0.026533124,2.4951,206
Niger,2015,20128132,1485,7.37773E-05,0.07377734,2.475,600
Niger,2016,20921748,1575,7.52805E-05,0.07528051,2.4268,649
Niger,2017,21737924,1500,6.90038E-05,0.06900383,2.3885,628
Niger,2018,22577060,1657,7.33931E-05,0.07339308,2.3537,704
Niger,2019,23443400,2095,8.93642E-05,0.08936417,2.2624,926
Niger,2020,24333644,3765,0.000154724,0.15472405,2.2410998,1680
Nigeria,1961,45855508,13630,0.000297238,0.297238,0.7017,19424
Nigeria,1962,46821856,13608,0.000290634,0.2906335,0.70059997,19424
Nigeria,1963,47822572,7375,0.000154216,0.15421589,0.4673,15782
Nigeria,1964,48856336,13059,0.000267294,0.2672939,0.6723,19425
Nigeria,1965,49925800,15104,0.000302529,0.30252896,0.74649996,20234
Nigeria,1966,51020304,10909,0.000213817,0.21381683,0.65749997,16592
Nigeria,1967,52106684,11083,0.000212698,0.21269824,0.65209997,16996
Nigeria,1968,53210124,12477,0.000234485,0.23448546,0.6423,19425
Nigeria,1969,54360756,10339,0.000190192,0.19019235,0.6083,16997
Nigeria,1970,55569268,11177,0.000201136,0.20113635,0.5312,21043
Nigeria,1971,56837616,17500,0.000307895,0.3078947,0.45999998,38040
Nigeria,1972,58173830,13000,0.000223468,0.22346817,0.5417,24000
Nigeria,1973,59605450,11530,0.000193439,0.1934387,0.5013,23000
Nigeria,1974,61157940,11930,0.000195069,0.1950687,0.4678,25500
Nigeria,1975,62851316,17595,0.000279946,0.2799464,0.55009997,31984
Nigeria,1976,64658310,13883,0.000214713,0.2147133,0.50119996,27702
Nigeria,1977,66589656,10245,0.000153853,0.15385273,0.5322,19250
Nigeria,1978,68633340,12150,0.000177028,0.17702766,0.50879997,23880
Nigeria,1979,70750310,12340,0.000174416,0.17441619,0.60109997,20530
Nigeria,1980,72951440,13000,0.000178201,0.17820073,0.6286,20680
Nigeria,1981,75175390,10483,0.000139447,0.13944723,0.64449996,16266
Nigeria,1982,77388070,4112,5.31348E-05,0.053134805,0.25599998,16060
Nigeria,1983,79351590,2533,3.19212E-05,0.031921223,0.18689999,13550
Nigeria,1984,81337550,9500,0.000116797,0.11679722,0.5,19000
Nigeria,1985,83585256,10500,0.00012562,0.12562024,0.5385,19500
Nigeria,1986,85804190,9000,0.00010489,0.10488998,0.45,20000
Nigeria,1987,88044190,8000,9.08635E-05,0.09086346,0.38099998,21000
Nigeria,1988,90351464,10000,0.000110679,0.11067889,0.47619998,21000
Nigeria,1989,92744060,9890,0.000106638,0.106637555,0.46609998,21220
Nigeria,1990,95214260,9000,9.45237E-05,0.09452366,0.4091,22000
Nigeria,1991,97685360,9000,9.21325E-05,0.09213253,0.48589998,18522
Nigeria,1992,100182050,9400,9.38292E-05,0.093829185,0.4965,18934
Nigeria,1993,102775470,9200,8.95155E-05,0.089515524,0.5067,18158
Nigeria,1994,105456120,9300,8.81883E-05,0.08818834,0.5168,17995
Nigeria,1995,108187620,9200,8.50375E-05,0.085037456,0.5268,17463
Nigeria,1996,110956184,11767,0.000106051,0.10605087,0.5408,21757
Nigeria,1997,113791180,14653,0.000128771,0.12877096,0.5489,26693
Nigeria,1998,116690530,17541,0.000150321,0.15032069,0.5563,31529
Nigeria,1999,119695570,21000,0.000175445,0.1754451,0.59999996,35000
Nigeria,2000,122851980,22000,0.000179077,0.17907728,0.59459996,37000
Nigeria,2001,126152680,17000,0.000134757,0.13475734,0.6071,28000
Nigeria,2002,129583030,17000,0.00013119,0.13119001,0.6071,28000
Nigeria,2003,133119810,16000,0.000120192,0.12019248,0.61539996,26000
Nigeria,2004,136756850,15000,0.000109684,0.10968372,0.59999996,25000
Nigeria,2005,140490720,15000,0.000106769,0.10676862,0.59999996,25000
Nigeria,2006,144329760,14000,9.70001E-05,0.09700009,0.6087,23000
Nigeria,2007,148294030,9000,6.06902E-05,0.060690236,0.4737,19000
Nigeria,2008,152382510,12000,7.87492E-05,0.078749195,0.6667,18000
Nigeria,2009,156595740,11558,7.38079E-05,0.07380788,0.6322,18281
Nigeria,2010,160952860,9066,5.63271E-05,0.05632705,0.613,14789
Nigeria,2011,165463740,7668,4.63425E-05,0.046342477,0.60859996,12600
Nigeria,2012,170075940,6652,3.91119E-05,0.039111943,0.6112,10883
Nigeria,2013,174726130,5749,3.29029E-05,0.03290292,0.6132,9375
Nigeria,2014,179379020,5436,3.03045E-05,0.030304547,0.5952,9133
Nigeria,2015,183995780,5000,2.71745E-05,0.027174538,0.5263,9500
Nigeria,2016,188666930,5500,2.91519E-05,0.029151903,0.567,9700
Nigeria,2017,193495900,6000,3.10084E-05,0.031008407,0.61219996,9800
Nigeria,2018,198387620,6288,3.16955E-05,0.031695527,0.6005,10472
Nigeria,2019,203304500,5137,2.52675E-05,0.025267518,0.5955,8627
Nigeria,2020,208327410,4893,2.34871E-05,0.023487068,0.5906,8285
North America,1961,269992480,1198475,0.004464592,4.464592,1.7660577,678616
North America,1962,275281700,1311254,0.004790813,4.790813,1.8120303,723638
North America,1963,280538340,1330404,0.004769649,4.769649,1.915543,694531
North America,1964,285767940,1248870,0.004395358,4.395358,1.9753537,632226
North America,1965,290870100,1061060,0.003668837,3.6688366,1.846465,574644
North America,1966,295724860,1112468,0.003783444,3.7834437,1.9028224,584641
North America,1967,300431420,1121796,0.003755406,3.755406,1.9482423,575799
North America,1968,305159070,1007111,0.003319237,3.3192371,1.8647925,540066
North America,1969,310053120,1076133,0.003490702,3.4907018,1.9457728,553062
North America,1970,315691680,1108483,0.003534092,3.5340923,2.058384,538521
North America,1971,321049540,1021578,0.003200048,3.200048,1.995784,511868
North America,1972,326320030,1028824,0.003170589,3.1705885,1.8923093,543687
North America,1973,331321150,1079356,0.003276005,3.2760052,1.9044658,566750
North America,1974,336273200,1197857,0.003582023,3.5820233,1.993999,600731
North America,1975,341300300,1268001,0.003735825,3.7358247,2.0064514,631962
North America,1976,346309920,1242955,0.003607874,3.6078743,2.0178006,615995
North America,1977,351506530,1134558,0.003244466,3.244466,1.9290841,588133
North America,1978,357016130,1228368,0.003458415,3.458415,2.0503898,599090
North America,1979,362654430,952888,0.002641016,2.6410155,1.7990254,529669
North America,1980,368574940,1088368,0.002970134,2.9701337,1.9127162,569017
North America,1981,373589060,1229941,0.003311928,3.3119277,2.0411859,602562
North America,1982,378615780,1154983,0.003068749,3.0687486,2.0190105,572054
North America,1983,383734900,906013,0.002375126,2.3751264,1.7325604,522933
North America,1984,388847680,1016622,0.002630052,2.630052,2.0325246,500177
North America,1985,393949250,930667,0.002376504,2.3765042,2.0077252,463543
North America,1986,399045020,752617,0.001897299,1.8972988,1.804361,417110
North America,1987,404153730,743357,0.001850258,1.8502581,1.871639,397169
North America,1988,409453280,834250,0.002049602,2.0496019,2.0126708,414499
North America,1989,415061980,843439,0.002044154,2.0441536,1.979532,426080
North America,1990,421575400,915378,0.002183681,2.1836807,2.0891266,438163
North America,1991,427934500,940144,0.002207852,2.2078515,2.128188,441758
North America,1992,434703260,944685,0.002183952,2.1839524,2.1141791,446833
North America,1993,441450370,947388,0.002158697,2.158697,2.1200054,446880
North America,1994,448069900,910325,0.002043569,2.043569,2.2937496,396872
North America,1995,454557630,748841,0.001657041,1.6570407,1.9051666,393058
North America,1996,460925630,888358,0.001938587,1.9385865,2.080332,427027
North America,1997,467334880,1010605,0.002175088,2.1750883,2.1257904,475402
